user_id,event,timestamp,source,device
1534,page_view,2024-01-04 00:00:00,paid,mobile
1535,page_view,2024-02-26 00:00:00,paid,mobile
1535,signup,2024-02-26 00:48:00,paid,mobile
1536,page_view,2024-02-02 00:00:00,organic,mobile
1537,page_view,2024-03-11 00:00:00,email,desktop
1537,signup,2024-03-11 00:53:00,email,desktop
1538,page_view,2024-03-21 00:00:00,organic,tablet
1538,signup,2024-03-21 01:10:00,organic,tablet
1538,first_purchase,2024-03-22 18:10:00,organic,tablet
1539,page_view,2024-03-04 00:00:00,organic,desktop
1540,page_view,2024-02-06 00:00:00,paid,desktop
1540,signup,2024-02-06 01:38:00,paid,desktop
1541,page_view,2024-03-11 00:00:00,direct,tablet
1541,signup,2024-03-11 01:05:00,direct,tablet
1542,page_view,2024-03-22 00:00:00,social,mobile
1542,signup,2024-03-22 00:30:00,social,mobile
1542,first_purchase,2024-03-22 11:30:00,social,mobile
1542,repeat_purchase,2024-03-25 11:30:00,social,mobile
1542,repeat_purchase,2024-04-18 11:30:00,social,mobile
1542,repeat_purchase,2024-05-07 11:30:00,social,mobile
1542,repeat_purchase,2024-05-26 11:30:00,social,mobile
1543,page_view,2024-02-18 00:00:00,paid,desktop
1543,signup,2024-02-18 01:32:00,paid,desktop
1544,page_view,2024-02-20 00:00:00,social,desktop
1545,page_view,2024-03-23 00:00:00,social,tablet
1546,page_view,2024-02-09 00:00:00,social,mobile
1546,signup,2024-02-09 00:24:00,social,mobile
1547,page_view,2024-02-14 00:00:00,paid,desktop
1548,page_view,2024-01-06 00:00:00,paid,mobile
1548,signup,2024-01-06 00:53:00,paid,mobile
1548,first_purchase,2024-01-07 14:53:00,paid,mobile
1549,page_view,2024-02-04 00:00:00,organic,tablet
1549,signup,2024-02-04 01:00:00,organic,tablet
1550,page_view,2024-03-20 00:00:00,email,desktop
1550,signup,2024-03-20 01:36:00,email,desktop
1551,page_view,2024-03-10 00:00:00,organic,desktop
1551,signup,2024-03-10 01:40:00,organic,desktop
1551,first_purchase,2024-03-10 06:40:00,organic,desktop
1551,repeat_purchase,2024-03-26 06:40:00,organic,desktop
1551,repeat_purchase,2024-04-23 06:40:00,organic,desktop
1551,repeat_purchase,2024-05-10 06:40:00,organic,desktop
1551,repeat_purchase,2024-06-06 06:40:00,organic,desktop
1552,page_view,2024-03-28 00:00:00,organic,tablet
1552,signup,2024-03-28 01:49:00,organic,tablet
1553,page_view,2024-03-19 00:00:00,organic,mobile
1553,signup,2024-03-19 01:57:00,organic,mobile
1553,first_purchase,2024-03-20 02:57:00,organic,mobile
1553,repeat_purchase,2024-04-01 02:57:00,organic,mobile
1554,page_view,2024-01-14 00:00:00,paid,tablet
1554,signup,2024-01-14 01:22:00,paid,tablet
1555,page_view,2024-02-24 00:00:00,organic,mobile
1556,page_view,2024-02-27 00:00:00,email,mobile
1556,signup,2024-02-27 01:37:00,email,mobile
1556,first_purchase,2024-02-28 22:37:00,email,mobile
1557,page_view,2024-02-28 00:00:00,organic,mobile
1558,page_view,2024-02-16 00:00:00,organic,desktop
1558,signup,2024-02-16 00:06:00,organic,desktop
1558,first_purchase,2024-02-17 20:06:00,organic,desktop
1558,repeat_purchase,2024-02-29 20:06:00,organic,desktop
1558,repeat_purchase,2024-03-28 20:06:00,organic,desktop
1558,repeat_purchase,2024-04-04 20:06:00,organic,desktop
1558,repeat_purchase,2024-05-01 20:06:00,organic,desktop
1559,page_view,2024-02-14 00:00:00,organic,desktop
1559,signup,2024-02-14 00:09:00,organic,desktop
1560,page_view,2024-03-11 00:00:00,organic,desktop
1561,page_view,2024-02-05 00:00:00,organic,tablet
1562,page_view,2024-01-27 00:00:00,organic,mobile
1562,signup,2024-01-27 00:34:00,organic,mobile
1563,page_view,2024-01-03 00:00:00,paid,desktop
1563,signup,2024-01-03 01:19:00,paid,desktop
1564,page_view,2024-02-28 00:00:00,email,mobile
1564,signup,2024-02-28 00:17:00,email,mobile
1565,page_view,2024-03-25 00:00:00,email,desktop
1566,page_view,2024-02-08 00:00:00,paid,tablet
1566,signup,2024-02-08 00:48:00,paid,tablet
1567,page_view,2024-01-15 00:00:00,paid,desktop
1568,page_view,2024-03-25 00:00:00,paid,desktop
1568,signup,2024-03-25 01:11:00,paid,desktop
1569,page_view,2024-01-04 00:00:00,organic,desktop
1569,signup,2024-01-04 00:21:00,organic,desktop
1570,page_view,2024-02-18 00:00:00,email,desktop
1570,signup,2024-02-18 00:37:00,email,desktop
1571,page_view,2024-03-08 00:00:00,organic,desktop
1572,page_view,2024-01-20 00:00:00,social,mobile
1573,page_view,2024-01-07 00:00:00,email,mobile
1573,signup,2024-01-07 01:20:00,email,mobile
1574,page_view,2024-02-13 00:00:00,paid,desktop
1575,page_view,2024-02-18 00:00:00,direct,desktop
1575,signup,2024-02-18 00:14:00,direct,desktop
1576,page_view,2024-03-08 00:00:00,paid,desktop
1577,page_view,2024-03-03 00:00:00,email,desktop
1578,page_view,2024-02-12 00:00:00,social,mobile
1578,signup,2024-02-12 00:42:00,social,mobile
1579,page_view,2024-03-20 00:00:00,organic,desktop
1579,signup,2024-03-20 01:34:00,organic,desktop
1579,first_purchase,2024-03-20 03:34:00,organic,desktop
1579,repeat_purchase,2024-04-07 03:34:00,organic,desktop
1579,repeat_purchase,2024-05-04 03:34:00,organic,desktop
1579,repeat_purchase,2024-05-28 03:34:00,organic,desktop
1579,repeat_purchase,2024-06-15 03:34:00,organic,desktop
1580,page_view,2024-01-26 00:00:00,organic,desktop
1580,signup,2024-01-26 00:03:00,organic,desktop
1581,page_view,2024-03-03 00:00:00,organic,mobile
1581,signup,2024-03-03 00:34:00,organic,mobile
1582,page_view,2024-03-23 00:00:00,paid,mobile
1582,signup,2024-03-23 01:42:00,paid,mobile
1583,page_view,2024-03-15 00:00:00,email,mobile
1583,signup,2024-03-15 00:09:00,email,mobile
1584,page_view,2024-02-22 00:00:00,paid,desktop
1584,signup,2024-02-22 00:23:00,paid,desktop
1585,page_view,2024-01-22 00:00:00,email,mobile
1585,signup,2024-01-22 01:45:00,email,mobile
1586,page_view,2024-03-27 00:00:00,organic,desktop
1587,page_view,2024-03-02 00:00:00,direct,desktop
1587,signup,2024-03-02 01:42:00,direct,desktop
1588,page_view,2024-01-01 00:00:00,organic,desktop
1589,page_view,2024-01-18 00:00:00,paid,tablet
1589,signup,2024-01-18 00:34:00,paid,tablet
1590,page_view,2024-03-12 00:00:00,organic,desktop
1590,signup,2024-03-12 01:51:00,organic,desktop
1590,first_purchase,2024-03-13 10:51:00,organic,desktop
1591,page_view,2024-03-07 00:00:00,direct,mobile
1592,page_view,2024-03-30 00:00:00,paid,tablet
1593,page_view,2024-01-13 00:00:00,paid,desktop
1593,signup,2024-01-13 01:53:00,paid,desktop
1594,page_view,2024-02-29 00:00:00,paid,desktop
1594,signup,2024-02-29 00:21:00,paid,desktop
1594,first_purchase,2024-03-02 10:21:00,paid,desktop
1594,repeat_purchase,2024-03-16 10:21:00,paid,desktop
1594,repeat_purchase,2024-03-26 10:21:00,paid,desktop
1595,page_view,2024-01-16 00:00:00,paid,desktop
1596,page_view,2024-01-19 00:00:00,paid,tablet
1596,signup,2024-01-19 01:56:00,paid,tablet
1597,page_view,2024-01-29 00:00:00,direct,desktop
1597,signup,2024-01-29 00:23:00,direct,desktop
1597,first_purchase,2024-01-30 04:23:00,direct,desktop
1597,repeat_purchase,2024-02-14 04:23:00,direct,desktop
1598,page_view,2024-03-20 00:00:00,organic,desktop
1598,signup,2024-03-20 00:19:00,organic,desktop
1599,page_view,2024-01-20 00:00:00,paid,desktop
1600,page_view,2024-01-17 00:00:00,direct,tablet
1600,signup,2024-01-17 00:28:00,direct,tablet
1601,page_view,2024-02-08 00:00:00,social,desktop
1601,signup,2024-02-08 00:44:00,social,desktop
1601,first_purchase,2024-02-08 12:44:00,social,desktop
1601,repeat_purchase,2024-02-18 12:44:00,social,desktop
1601,repeat_purchase,2024-02-27 12:44:00,social,desktop
1601,repeat_purchase,2024-03-11 12:44:00,social,desktop
1602,page_view,2024-03-21 00:00:00,paid,mobile
1603,page_view,2024-02-26 00:00:00,email,desktop
1603,signup,2024-02-26 01:48:00,email,desktop
1604,page_view,2024-02-09 00:00:00,social,mobile
1605,page_view,2024-02-17 00:00:00,paid,mobile
1605,signup,2024-02-17 01:46:00,paid,mobile
1606,page_view,2024-02-06 00:00:00,organic,desktop
1607,page_view,2024-01-02 00:00:00,email,mobile
1607,signup,2024-01-02 01:37:00,email,mobile
1608,page_view,2024-02-18 00:00:00,email,mobile
1608,signup,2024-02-18 00:24:00,email,mobile
1609,page_view,2024-03-14 00:00:00,paid,desktop
1609,signup,2024-03-14 01:04:00,paid,desktop
1610,page_view,2024-01-02 00:00:00,organic,mobile
1610,signup,2024-01-02 00:08:00,organic,mobile
1611,page_view,2024-02-15 00:00:00,organic,desktop
1611,signup,2024-02-15 00:02:00,organic,desktop
1612,page_view,2024-02-05 00:00:00,organic,mobile
1612,signup,2024-02-05 01:07:00,organic,mobile
1613,page_view,2024-03-04 00:00:00,social,mobile
1613,signup,2024-03-04 01:18:00,social,mobile
1614,page_view,2024-03-03 00:00:00,paid,desktop
1614,signup,2024-03-03 00:48:00,paid,desktop
1615,page_view,2024-01-31 00:00:00,organic,mobile
1616,page_view,2024-01-01 00:00:00,organic,mobile
1616,signup,2024-01-01 01:25:00,organic,mobile
1617,page_view,2024-02-28 00:00:00,organic,desktop
1617,signup,2024-02-28 00:12:00,organic,desktop
1618,page_view,2024-01-05 00:00:00,social,desktop
1618,signup,2024-01-05 01:44:00,social,desktop
1619,page_view,2024-01-26 00:00:00,paid,mobile
1619,signup,2024-01-26 00:29:00,paid,mobile
1620,page_view,2024-02-04 00:00:00,paid,mobile
1620,signup,2024-02-04 01:39:00,paid,mobile
1621,page_view,2024-02-21 00:00:00,email,desktop
1621,signup,2024-02-21 01:06:00,email,desktop
1622,page_view,2024-03-23 00:00:00,paid,desktop
1622,signup,2024-03-23 00:06:00,paid,desktop
1623,page_view,2024-03-28 00:00:00,direct,mobile
1623,signup,2024-03-28 00:14:00,direct,mobile
1624,page_view,2024-02-14 00:00:00,organic,desktop
1624,signup,2024-02-14 01:11:00,organic,desktop
1625,page_view,2024-02-13 00:00:00,organic,mobile
1625,signup,2024-02-13 01:51:00,organic,mobile
1626,page_view,2024-01-24 00:00:00,paid,desktop
1627,page_view,2024-02-23 00:00:00,organic,desktop
1627,signup,2024-02-23 01:20:00,organic,desktop
1628,page_view,2024-02-22 00:00:00,organic,desktop
1628,signup,2024-02-22 01:16:00,organic,desktop
1629,page_view,2024-03-04 00:00:00,organic,mobile
1629,signup,2024-03-04 01:57:00,organic,mobile
1630,page_view,2024-01-13 00:00:00,social,desktop
1631,page_view,2024-01-18 00:00:00,organic,tablet
1631,signup,2024-01-18 00:42:00,organic,tablet
1632,page_view,2024-02-06 00:00:00,paid,desktop
1632,signup,2024-02-06 00:13:00,paid,desktop
1632,first_purchase,2024-02-06 09:13:00,paid,desktop
1633,page_view,2024-02-06 00:00:00,paid,tablet
1633,signup,2024-02-06 01:32:00,paid,tablet
1633,first_purchase,2024-02-09 00:32:00,paid,tablet
1633,repeat_purchase,2024-02-17 00:32:00,paid,tablet
1634,page_view,2024-03-25 00:00:00,email,mobile
1634,signup,2024-03-25 00:03:00,email,mobile
1635,page_view,2024-03-17 00:00:00,social,mobile
1635,signup,2024-03-17 01:54:00,social,mobile
1635,first_purchase,2024-03-19 12:54:00,social,mobile
1635,repeat_purchase,2024-04-03 12:54:00,social,mobile
1636,page_view,2024-03-29 00:00:00,paid,desktop
1636,signup,2024-03-29 01:02:00,paid,desktop
1637,page_view,2024-01-06 00:00:00,paid,desktop
1637,signup,2024-01-06 00:15:00,paid,desktop
1637,first_purchase,2024-01-08 16:15:00,paid,desktop
1637,repeat_purchase,2024-01-10 16:15:00,paid,desktop
1637,repeat_purchase,2024-02-05 16:15:00,paid,desktop
1637,repeat_purchase,2024-02-20 16:15:00,paid,desktop
1637,repeat_purchase,2024-03-06 16:15:00,paid,desktop
1638,page_view,2024-01-21 00:00:00,organic,tablet
1639,page_view,2024-01-04 00:00:00,paid,tablet
1640,page_view,2024-01-30 00:00:00,social,mobile
1641,page_view,2024-02-19 00:00:00,organic,desktop
1642,page_view,2024-03-21 00:00:00,social,tablet
1642,signup,2024-03-21 01:36:00,social,tablet
1643,page_view,2024-03-29 00:00:00,social,desktop
1643,signup,2024-03-29 00:37:00,social,desktop
1644,page_view,2024-03-27 00:00:00,paid,mobile
1644,signup,2024-03-27 01:29:00,paid,mobile
1644,first_purchase,2024-03-29 13:29:00,paid,mobile
1644,repeat_purchase,2024-04-11 13:29:00,paid,mobile
1645,page_view,2024-02-19 00:00:00,organic,mobile
1645,signup,2024-02-19 00:40:00,organic,mobile
1645,first_purchase,2024-02-19 08:40:00,organic,mobile
1646,page_view,2024-02-29 00:00:00,organic,mobile
1646,signup,2024-02-29 00:46:00,organic,mobile
1647,page_view,2024-03-26 00:00:00,organic,tablet
1648,page_view,2024-03-20 00:00:00,direct,mobile
1648,signup,2024-03-20 01:27:00,direct,mobile
1648,first_purchase,2024-03-20 08:27:00,direct,mobile
1649,page_view,2024-03-26 00:00:00,email,desktop
1650,page_view,2024-01-15 00:00:00,social,tablet
1650,signup,2024-01-15 01:13:00,social,tablet
1651,page_view,2024-03-25 00:00:00,direct,mobile
1651,signup,2024-03-25 01:52:00,direct,mobile
1652,page_view,2024-01-15 00:00:00,organic,desktop
1652,signup,2024-01-15 00:30:00,organic,desktop
1652,first_purchase,2024-01-16 09:30:00,organic,desktop
1653,page_view,2024-01-07 00:00:00,organic,mobile
1653,signup,2024-01-07 00:45:00,organic,mobile
1654,page_view,2024-01-11 00:00:00,social,mobile
1655,page_view,2024-02-20 00:00:00,paid,mobile
1656,page_view,2024-01-01 00:00:00,email,mobile
1656,signup,2024-01-01 01:04:00,email,mobile
1657,page_view,2024-03-16 00:00:00,paid,desktop
1658,page_view,2024-02-21 00:00:00,social,desktop
1659,page_view,2024-03-01 00:00:00,email,mobile
1659,signup,2024-03-01 01:19:00,email,mobile
1660,page_view,2024-01-20 00:00:00,organic,desktop
1660,signup,2024-01-20 01:09:00,organic,desktop
1661,page_view,2024-02-26 00:00:00,organic,desktop
1661,signup,2024-02-26 00:01:00,organic,desktop
1661,first_purchase,2024-02-27 03:01:00,organic,desktop
1662,page_view,2024-01-23 00:00:00,social,mobile
1663,page_view,2024-03-08 00:00:00,social,desktop
1663,signup,2024-03-08 00:42:00,social,desktop
1664,page_view,2024-03-02 00:00:00,paid,mobile
1665,page_view,2024-01-26 00:00:00,paid,desktop
1665,signup,2024-01-26 00:19:00,paid,desktop
1666,page_view,2024-03-20 00:00:00,paid,mobile
1666,signup,2024-03-20 00:22:00,paid,mobile
1667,page_view,2024-01-08 00:00:00,organic,desktop
1667,signup,2024-01-08 00:18:00,organic,desktop
1667,first_purchase,2024-01-09 20:18:00,organic,desktop
1668,page_view,2024-01-26 00:00:00,paid,mobile
1668,signup,2024-01-26 00:10:00,paid,mobile
1669,page_view,2024-02-09 00:00:00,organic,mobile
1669,signup,2024-02-09 01:21:00,organic,mobile
1670,page_view,2024-02-15 00:00:00,email,mobile
1670,signup,2024-02-15 00:39:00,email,mobile
1671,page_view,2024-03-20 00:00:00,email,mobile
1671,signup,2024-03-20 01:43:00,email,mobile
1672,page_view,2024-01-09 00:00:00,organic,tablet
1673,page_view,2024-02-12 00:00:00,organic,mobile
1673,signup,2024-02-12 01:04:00,organic,mobile
1674,page_view,2024-03-19 00:00:00,social,mobile
1675,page_view,2024-02-14 00:00:00,organic,desktop
1675,signup,2024-02-14 01:05:00,organic,desktop
1676,page_view,2024-01-05 00:00:00,social,mobile
1677,page_view,2024-01-18 00:00:00,organic,desktop
1677,signup,2024-01-18 00:10:00,organic,desktop
1678,page_view,2024-02-29 00:00:00,paid,tablet
1679,page_view,2024-02-03 00:00:00,email,mobile
1679,signup,2024-02-03 00:28:00,email,mobile
1679,first_purchase,2024-02-04 15:28:00,email,mobile
1680,page_view,2024-01-17 00:00:00,organic,desktop
1681,page_view,2024-02-29 00:00:00,paid,mobile
1682,page_view,2024-03-07 00:00:00,paid,mobile
1682,signup,2024-03-07 00:27:00,paid,mobile
1683,page_view,2024-01-08 00:00:00,social,tablet
1683,signup,2024-01-08 00:47:00,social,tablet
1684,page_view,2024-02-14 00:00:00,paid,mobile
1685,page_view,2024-02-28 00:00:00,email,mobile
1685,signup,2024-02-28 00:55:00,email,mobile
1686,page_view,2024-01-23 00:00:00,organic,mobile
1686,signup,2024-01-23 00:10:00,organic,mobile
1687,page_view,2024-02-17 00:00:00,paid,mobile
1687,signup,2024-02-17 00:18:00,paid,mobile
1688,page_view,2024-03-14 00:00:00,paid,mobile
1688,signup,2024-03-14 00:24:00,paid,mobile
1689,page_view,2024-01-02 00:00:00,paid,mobile
1689,signup,2024-01-02 01:53:00,paid,mobile
1689,first_purchase,2024-01-03 11:53:00,paid,mobile
1689,repeat_purchase,2024-01-04 11:53:00,paid,mobile
1690,page_view,2024-02-16 00:00:00,organic,mobile
1690,signup,2024-02-16 00:49:00,organic,mobile
1690,first_purchase,2024-02-17 10:49:00,organic,mobile
1691,page_view,2024-02-09 00:00:00,social,mobile
1691,signup,2024-02-09 01:39:00,social,mobile
1692,page_view,2024-03-05 00:00:00,email,desktop
1692,signup,2024-03-05 01:40:00,email,desktop
1692,first_purchase,2024-03-05 06:40:00,email,desktop
1692,repeat_purchase,2024-03-16 06:40:00,email,desktop
1693,page_view,2024-01-15 00:00:00,social,mobile
1694,page_view,2024-03-05 00:00:00,paid,desktop
1694,signup,2024-03-05 01:45:00,paid,desktop
1694,first_purchase,2024-03-07 09:45:00,paid,desktop
1695,page_view,2024-03-09 00:00:00,social,mobile
1695,signup,2024-03-09 00:01:00,social,mobile
1696,page_view,2024-02-21 00:00:00,email,desktop
1697,page_view,2024-01-12 00:00:00,paid,desktop
1697,signup,2024-01-12 00:48:00,paid,desktop
1698,page_view,2024-03-11 00:00:00,paid,tablet
1698,signup,2024-03-11 01:52:00,paid,tablet
1699,page_view,2024-03-07 00:00:00,paid,desktop
1699,signup,2024-03-07 00:19:00,paid,desktop
1699,first_purchase,2024-03-09 06:19:00,paid,desktop
1700,page_view,2024-02-20 00:00:00,email,desktop
1700,signup,2024-02-20 01:52:00,email,desktop
1700,first_purchase,2024-02-21 12:52:00,email,desktop
1701,page_view,2024-03-02 00:00:00,email,desktop
1701,signup,2024-03-02 01:08:00,email,desktop
1702,page_view,2024-01-19 00:00:00,organic,tablet
1702,signup,2024-01-19 00:11:00,organic,tablet
1703,page_view,2024-01-03 00:00:00,paid,mobile
1703,signup,2024-01-03 00:28:00,paid,mobile
1703,first_purchase,2024-01-05 19:28:00,paid,mobile
1704,page_view,2024-01-11 00:00:00,paid,desktop
1704,signup,2024-01-11 00:27:00,paid,desktop
1705,page_view,2024-02-04 00:00:00,organic,mobile
1705,signup,2024-02-04 00:28:00,organic,mobile
1706,page_view,2024-02-06 00:00:00,email,mobile
1706,signup,2024-02-06 01:29:00,email,mobile
1707,page_view,2024-01-29 00:00:00,paid,mobile
1708,page_view,2024-03-23 00:00:00,organic,desktop
1709,page_view,2024-01-15 00:00:00,organic,desktop
1709,signup,2024-01-15 00:10:00,organic,desktop
1710,page_view,2024-01-11 00:00:00,email,desktop
1710,signup,2024-01-11 01:09:00,email,desktop
1710,first_purchase,2024-01-11 15:09:00,email,desktop
1710,repeat_purchase,2024-01-19 15:09:00,email,desktop
1711,page_view,2024-02-25 00:00:00,social,desktop
1711,signup,2024-02-25 01:40:00,social,desktop
1712,page_view,2024-03-20 00:00:00,organic,tablet
1712,signup,2024-03-20 00:38:00,organic,tablet
1713,page_view,2024-02-05 00:00:00,email,tablet
1713,signup,2024-02-05 00:04:00,email,tablet
1714,page_view,2024-01-13 00:00:00,paid,desktop
1714,signup,2024-01-13 01:22:00,paid,desktop
1715,page_view,2024-03-09 00:00:00,paid,mobile
1716,page_view,2024-02-02 00:00:00,email,tablet
1716,signup,2024-02-02 00:31:00,email,tablet
1716,first_purchase,2024-02-04 14:31:00,email,tablet
1716,repeat_purchase,2024-02-06 14:31:00,email,tablet
1717,page_view,2024-02-06 00:00:00,organic,desktop
1717,signup,2024-02-06 00:11:00,organic,desktop
1718,page_view,2024-02-25 00:00:00,email,mobile
1718,signup,2024-02-25 00:08:00,email,mobile
1719,page_view,2024-03-26 00:00:00,social,desktop
1719,signup,2024-03-26 00:05:00,social,desktop
1720,page_view,2024-03-10 00:00:00,organic,tablet
1721,page_view,2024-03-19 00:00:00,organic,tablet
1721,signup,2024-03-19 01:52:00,organic,tablet
1722,page_view,2024-01-05 00:00:00,paid,desktop
1722,signup,2024-01-05 01:00:00,paid,desktop
1723,page_view,2024-01-04 00:00:00,organic,mobile
1723,signup,2024-01-04 00:59:00,organic,mobile
1724,page_view,2024-02-12 00:00:00,social,desktop
1725,page_view,2024-01-16 00:00:00,email,desktop
1725,signup,2024-01-16 01:15:00,email,desktop
1725,first_purchase,2024-01-18 08:15:00,email,desktop
1725,repeat_purchase,2024-01-27 08:15:00,email,desktop
1726,page_view,2024-02-18 00:00:00,organic,tablet
1726,signup,2024-02-18 00:39:00,organic,tablet
1727,page_view,2024-02-29 00:00:00,paid,desktop
1727,signup,2024-02-29 01:51:00,paid,desktop
1728,page_view,2024-02-17 00:00:00,organic,mobile
1728,signup,2024-02-17 00:42:00,organic,mobile
1728,first_purchase,2024-02-17 08:42:00,organic,mobile
1729,page_view,2024-03-22 00:00:00,paid,mobile
1729,signup,2024-03-22 01:03:00,paid,mobile
1729,first_purchase,2024-03-23 04:03:00,paid,mobile
1730,page_view,2024-03-11 00:00:00,social,mobile
1731,page_view,2024-01-10 00:00:00,email,desktop
1731,signup,2024-01-10 01:25:00,email,desktop
1732,page_view,2024-03-26 00:00:00,direct,desktop
1732,signup,2024-03-26 00:27:00,direct,desktop
1733,page_view,2024-03-23 00:00:00,organic,mobile
1733,signup,2024-03-23 01:31:00,organic,mobile
1734,page_view,2024-02-18 00:00:00,organic,desktop
1734,signup,2024-02-18 01:53:00,organic,desktop
1735,page_view,2024-03-29 00:00:00,organic,mobile
1736,page_view,2024-01-07 00:00:00,organic,desktop
1736,signup,2024-01-07 01:33:00,organic,desktop
1737,page_view,2024-01-06 00:00:00,social,desktop
1737,signup,2024-01-06 00:05:00,social,desktop
1737,first_purchase,2024-01-07 08:05:00,social,desktop
1738,page_view,2024-02-28 00:00:00,email,mobile
1738,signup,2024-02-28 01:52:00,email,mobile
1739,page_view,2024-02-12 00:00:00,email,mobile
1739,signup,2024-02-12 01:15:00,email,mobile
1740,page_view,2024-03-24 00:00:00,organic,mobile
1740,signup,2024-03-24 01:58:00,organic,mobile
1740,first_purchase,2024-03-24 07:58:00,organic,mobile
1740,repeat_purchase,2024-04-07 07:58:00,organic,mobile
1740,repeat_purchase,2024-05-03 07:58:00,organic,mobile
1740,repeat_purchase,2024-05-22 07:58:00,organic,mobile
1741,page_view,2024-01-26 00:00:00,organic,tablet
1741,signup,2024-01-26 00:14:00,organic,tablet
1741,first_purchase,2024-01-27 12:14:00,organic,tablet
1742,page_view,2024-02-29 00:00:00,organic,desktop
1742,signup,2024-02-29 00:10:00,organic,desktop
1742,first_purchase,2024-02-29 21:10:00,organic,desktop
1743,page_view,2024-03-30 00:00:00,direct,desktop
1743,signup,2024-03-30 01:05:00,direct,desktop
1744,page_view,2024-01-30 00:00:00,paid,desktop
1745,page_view,2024-01-23 00:00:00,email,mobile
1745,signup,2024-01-23 01:41:00,email,mobile
1746,page_view,2024-03-20 00:00:00,email,desktop
1746,signup,2024-03-20 00:07:00,email,desktop
1747,page_view,2024-02-16 00:00:00,organic,desktop
1747,signup,2024-02-16 01:32:00,organic,desktop
1748,page_view,2024-03-27 00:00:00,email,tablet
1748,signup,2024-03-27 01:50:00,email,tablet
1748,first_purchase,2024-03-27 17:50:00,email,tablet
1749,page_view,2024-03-09 00:00:00,social,desktop
1749,signup,2024-03-09 01:32:00,social,desktop
1750,page_view,2024-01-02 00:00:00,paid,mobile
1750,signup,2024-01-02 01:58:00,paid,mobile
1750,first_purchase,2024-01-04 07:58:00,paid,mobile
1751,page_view,2024-02-07 00:00:00,email,desktop
1751,signup,2024-02-07 01:18:00,email,desktop
1752,page_view,2024-01-31 00:00:00,organic,desktop
1753,page_view,2024-03-21 00:00:00,organic,desktop
1753,signup,2024-03-21 01:15:00,organic,desktop
1753,first_purchase,2024-03-22 06:15:00,organic,desktop
1754,page_view,2024-01-13 00:00:00,paid,desktop
1754,signup,2024-01-13 01:43:00,paid,desktop
1755,page_view,2024-03-17 00:00:00,organic,desktop
1756,page_view,2024-02-26 00:00:00,organic,tablet
1757,page_view,2024-01-29 00:00:00,direct,desktop
1758,page_view,2024-03-13 00:00:00,paid,desktop
1758,signup,2024-03-13 00:09:00,paid,desktop
1758,first_purchase,2024-03-15 19:09:00,paid,desktop
1758,repeat_purchase,2024-03-19 19:09:00,paid,desktop
1759,page_view,2024-03-22 00:00:00,organic,mobile
1759,signup,2024-03-22 00:05:00,organic,mobile
1759,first_purchase,2024-03-23 16:05:00,organic,mobile
1759,repeat_purchase,2024-03-24 16:05:00,organic,mobile
1760,page_view,2024-03-06 00:00:00,social,mobile
1760,signup,2024-03-06 01:37:00,social,mobile
1760,first_purchase,2024-03-06 06:37:00,social,mobile
1761,page_view,2024-01-31 00:00:00,email,mobile
1761,signup,2024-01-31 01:34:00,email,mobile
1762,page_view,2024-03-30 00:00:00,organic,mobile
1763,page_view,2024-01-01 00:00:00,paid,desktop
1763,signup,2024-01-01 00:02:00,paid,desktop
1763,first_purchase,2024-01-02 20:02:00,paid,desktop
1764,page_view,2024-03-21 00:00:00,organic,mobile
1764,signup,2024-03-21 01:39:00,organic,mobile
1764,first_purchase,2024-03-21 07:39:00,organic,mobile
1765,page_view,2024-02-27 00:00:00,organic,desktop
1766,page_view,2024-01-22 00:00:00,organic,desktop
1767,page_view,2024-01-06 00:00:00,social,desktop
1768,page_view,2024-01-30 00:00:00,paid,desktop
1768,signup,2024-01-30 01:02:00,paid,desktop
1768,first_purchase,2024-01-30 14:02:00,paid,desktop
1769,page_view,2024-02-03 00:00:00,paid,mobile
1769,signup,2024-02-03 00:41:00,paid,mobile
1770,page_view,2024-02-08 00:00:00,email,mobile
1770,signup,2024-02-08 01:53:00,email,mobile
1771,page_view,2024-01-27 00:00:00,paid,desktop
1772,page_view,2024-02-07 00:00:00,email,mobile
1772,signup,2024-02-07 00:24:00,email,mobile
1772,first_purchase,2024-02-07 21:24:00,email,mobile
1772,repeat_purchase,2024-02-26 21:24:00,email,mobile
1773,page_view,2024-02-04 00:00:00,social,desktop
1774,page_view,2024-03-08 00:00:00,paid,desktop
1774,signup,2024-03-08 00:19:00,paid,desktop
1775,page_view,2024-02-14 00:00:00,social,desktop
1775,signup,2024-02-14 01:07:00,social,desktop
1776,page_view,2024-02-09 00:00:00,email,mobile
1776,signup,2024-02-09 00:24:00,email,mobile
1776,first_purchase,2024-02-10 16:24:00,email,mobile
1777,page_view,2024-01-21 00:00:00,organic,desktop
1777,signup,2024-01-21 00:35:00,organic,desktop
1778,page_view,2024-01-23 00:00:00,paid,desktop
1778,signup,2024-01-23 01:16:00,paid,desktop
1778,first_purchase,2024-01-23 11:16:00,paid,desktop
1779,page_view,2024-02-22 00:00:00,email,desktop
1779,signup,2024-02-22 01:07:00,email,desktop
1780,page_view,2024-01-03 00:00:00,paid,desktop
1780,signup,2024-01-03 01:26:00,paid,desktop
1780,first_purchase,2024-01-04 19:26:00,paid,desktop
1780,repeat_purchase,2024-01-05 19:26:00,paid,desktop
